ticker,PHO US Equity,CHIM US Equity,KCE US Equity,ICLN US Equity,SPGP US Equity,FIW US Equity,IHF US Equity,PBD US Equity,IAI US Equity,SMH US Equity,XMHQ US Equity,XSD US Equity,QCLN US Equity,PICK US Equity,EWY US Equity,ARKG US Equity,PSI US Equity,MXI US Equity,KORU US Equity,LIT US Equity,ARKK US Equity,UGE US Equity,FAN US Equity,COPX US Equity,ARKQ US Equity,GRID US Equity,RTM US Equity,PBW US Equity,FXZ US Equity,YLCO US Equity
2012-01-20,18.16,18.76,31.14,9.27,,22.148000000000003,61.75,9.09,23.1,33.67,,25.215,10.799000000000001,,56.76,,15.4,62.57,,32.26,,13.4967,8.12,44.01,,,61.2235,29.0,23.5,
2012-01-23,18.1,18.744,31.24,9.242,20.72,22.05,61.74,9.07,23.138,33.67,25.4701,25.19,10.68,,57.54,,15.3576,63.03,,32.68,,13.4517,8.22,44.4,,26.84,61.33,28.8,23.5196,
2012-01-24,18.15,19.04,31.16,9.16,20.69,22.171999999999997,61.9,9.05,23.048000000000002,33.8,25.49,25.46,10.77,,57.53,,15.47,62.47,,32.48,,13.3517,8.12,43.95,,26.6575,61.35,28.75,23.669,
2012-01-25,18.35,19.0483,31.07,9.308,,22.394000000000002,62.14,9.13,22.79,33.9,25.61,25.5395,10.83,,58.06,,15.55,63.63,,32.96,,13.77,8.22,45.24,,27.1,62.39,28.9,23.93,
2012-01-26,18.28,19.6,31.06,9.28,20.8599,22.349,61.2,9.12,22.69,33.73,25.51,25.4,10.82,,57.52,,15.52,64.045,,32.76,,13.6283,8.2,45.57,,27.121,61.85,29.2,23.82,
2012-01-27,18.33,19.5,31.07,9.576,,22.3601,61.78,9.29,22.87,33.76,25.63,25.455,11.059000000000001,,57.94,,15.57,64.34,,33.3394,,13.4637,8.29,45.66,,27.37,62.2,29.8,24.01,
2012-01-30,18.26,18.846,30.7,9.38,,22.3,61.32,9.16,22.61,33.53,25.44,25.195,10.99,,57.01,,15.4,63.75,,32.92,,13.329,8.12,44.37,,27.065,61.99,29.35,23.92,
2012-01-31,18.26,,30.660999999999998,9.28,20.809,22.35,61.63,9.07,22.64,33.52,,24.985,10.7899,,57.36,,15.36,63.74,,33.26,,13.3283,8.21,44.88,,27.323,62.02,28.8,23.95,
2012-02-01,18.75,18.926,31.3677,9.45,21.02,22.75,63.06,9.35,23.06,34.07,,25.545,11.03,,58.21,,15.58,64.75,,33.86,,13.5883,8.38,45.84,,27.95,63.02,29.5,24.45,
2012-02-02,18.65,19.4398,31.44,9.51,21.03,22.7001,62.68,9.471,23.16,34.08,25.96,25.84,11.2,51.92,58.47,,15.72,65.26,,34.2,,13.5783,8.38,46.38,,28.0386,62.7345,29.8,24.4,
2012-02-03,19.17,19.9,32.39,9.717,,23.2825,62.85,9.73,23.94,34.62,26.29,26.515,11.54,52.5,59.03,,16.03,65.87,,34.86,,13.8817,8.6616,47.34,,28.609,63.76,30.7,24.89,
2012-02-06,19.06,20.02,32.3,9.73,21.31,23.1872,61.74,9.7,23.96,34.26,26.18,26.15,11.546,52.356,58.32,,15.85,65.33,,34.5,,13.895,8.552999999999999,46.77,,28.41,63.479,30.95,24.83,
2012-02-07,19.07,19.98,32.24,9.84,21.444000000000006,23.326999999999998,62.37,9.68,23.86,34.36,26.25,26.23,11.532,52.24,58.68,,15.936,65.25,,34.5398,,14.0,8.59,45.84,,28.56,63.4759,30.75,24.82,
2012-02-08,19.08,20.68,32.05,9.97,21.42,23.36,62.49,9.86,23.89,34.67,26.21,26.555,11.62,52.783,59.17,,15.98,65.45,,34.8,,13.9017,8.531,45.9,,28.68,63.4128,31.5,24.7912,
2012-02-09,19.14,20.929000000000002,32.099000000000004,10.34,21.49,23.3507,62.46,10.0171,23.8,34.79,26.2607,26.69,11.9566,52.28,59.19,,15.97,65.31,,34.22,,14.0817,8.566,46.41,,28.63,63.6628,32.25,24.79,
2012-02-10,18.92,20.3,31.753,10.1,21.3,23.031,62.37,9.74,23.79,34.17,25.99,26.105,11.51,50.6,57.71,,15.703,63.873999999999995,,33.22,,13.895,8.359,44.94,,28.27,62.165,31.0,24.43,
2012-02-13,19.23,,31.99,10.036,21.445999999999998,23.47,62.94,9.74,23.95,34.29,26.1718,26.14,11.46,51.48,58.82,,15.8397,64.54,,33.74,,,8.413,45.27,,28.41,62.6725,31.0,24.72,
2012-02-14,19.09,20.14,31.76,9.8479,,23.29,63.71,9.57,23.68,34.4,26.13,26.035,11.2624,49.64,58.38,,15.76,63.71,,33.18,,14.0558,8.35,44.4,,28.0,61.608000000000004,30.25,24.45,
2012-02-15,18.86,20.52,31.69,9.8637,21.3471,23.0401,63.69,9.5,23.58,34.49,26.18,26.19,11.277000000000001,50.06,58.89,,15.84,63.34,,33.08,,,8.3,44.16,,28.07,61.9317,29.85,24.32,
2012-02-16,19.35,20.4,31.89,9.956,21.628,23.6,64.3,9.67,24.08,35.19,26.4501,26.89,11.6,49.72,58.95,,16.1655,64.15,,33.4,,14.3217,8.418,44.64,,28.64,62.96,30.55,24.82,
2012-02-17,19.43,20.19,32.56,10.08,21.62,23.61,64.06,9.79,24.11,35.13,,26.785,11.6901,49.72,59.42,,16.0,64.46,,33.74,,14.335,8.471,44.64,,28.6601,62.933,31.0,24.82,
2012-02-21,19.4,20.0,32.47,10.1792,21.7,23.549,64.04,9.75,24.03,34.72,26.3665,26.455,11.5698,50.56,59.16,,15.76,65.08,,34.0,,14.3817,8.55,45.641999999999996,,28.791,62.89,31.1,24.84,
2012-02-22,19.33,,32.289,10.07,,23.5194,63.98,9.71,23.8,34.52,26.24,26.21,11.46,50.6,59.06,,15.6362,65.01,,33.94,,,8.45,45.51,,28.66,63.06,30.8,24.64,
2012-02-23,19.53,,32.571999999999996,9.854,21.7175,23.77,64.22,9.5871,24.2,34.44,26.37,26.365,11.342,50.84,58.52,,15.76,65.469,,33.9,,14.3968,8.441,45.75,,28.56,63.019,30.25,24.77,
2012-02-24,19.29,20.3998,32.608000000000004,9.74,21.8,23.4196,64.78399999999999,9.5,24.22,34.4,26.47,26.34,11.275,51.38,59.24,,15.758,65.6,,34.1,,,8.48,46.14,,28.5996,63.51,29.65,24.75,
2012-02-27,19.4572,20.1998,32.69,9.69,21.8,23.6181,64.9699,9.45,24.31,34.54,26.4952,26.385,11.17,50.7398,58.39,,15.69,65.48,,34.0193,,14.5467,8.3139,45.54,,28.67,63.449,29.65,24.91,
2012-02-28,19.21,20.1,32.9,9.746,21.85,23.39,65.1,9.56,24.44,35.04,26.38,26.65,11.25,51.2,58.93,,15.79,65.979,,33.94,,14.505,8.3225,46.05,,28.65,63.15,29.8,24.99,
2012-02-29,18.91,20.46,32.74,9.5525,21.82,23.27,64.71,9.44,24.3,34.5,26.343000000000004,26.075,10.9535,51.1,59.865,,15.61,64.91,,33.436,,14.635,8.27,45.51,,28.588,62.59,28.8,24.76,
2012-03-01,18.98,20.274,33.11,9.57,21.91,23.42,64.84,9.42,24.6,34.5,26.5786,26.01,10.882,51.0,60.31,,15.544,65.59,,33.58,,14.6483,8.27,45.833999999999996,,28.59,62.785,28.5,24.99,
2012-03-02,18.75,20.26,32.75,9.566,21.88,23.14,64.37,9.35,24.4705,34.23,26.37,25.52,10.67,50.74,60.14,,15.2992,64.88,,33.28,,14.6233,8.22,45.06,,28.35,62.62,28.1,24.9,
2012-03-05,18.66,19.94,32.5,9.4797,21.713,23.0007,64.03,9.21,24.23,33.5,26.213,24.79,10.408,49.32,59.36,,14.9477,63.518,,32.66,,,8.151,43.4406,,28.107,61.6678,27.45,24.45,
2012-03-06,18.18,18.82,31.73,9.1876,21.39,22.50800000000001,62.95,8.88,23.67,33.38,25.76,24.495,10.1745,46.8798,57.64,,14.7932,61.41,,31.58,,14.218,7.83,41.7304,,27.19,60.2,26.85,23.83,
2012-03-07,18.38,18.8603,32.23,9.19,21.55,22.7291,63.36,8.91,23.98,33.84,26.11,24.8,10.232999999999999,46.8,58.38,,15.05,61.93,,31.94,,14.2767,7.91,42.183,,27.45,60.64,26.95,24.1,
2012-03-08,18.71,20.4,32.53,9.3,21.74,23.2515,64.15,9.11,24.27,34.15,26.3595,25.24,10.4144,47.52,59.71,,15.338,63.38,,32.586,,,8.04,43.32,,28.1658,61.6805,27.45,24.62,
2012-03-09,18.83,19.76,32.96,9.408999999999999,21.8,23.35,64.75,9.22,24.51,34.42,26.6,25.475,10.65,48.4,59.71,,15.5,63.3,,32.6,,,7.99,43.44,,28.0911,61.693999999999996,28.15,24.74,
2012-03-12,18.76,,32.79,9.255,21.743000000000002,23.27,64.01,9.17,24.38,34.11,26.52,25.165,10.56,48.16,58.95,,15.449000000000002,62.98,,32.44,,14.765999999999998,7.9901,42.69,,28.09,61.43,27.8,24.61,
2012-03-13,19.08,19.8184,33.9111,9.46,21.98,23.7,64.85,9.36,25.23,34.9,26.69,25.75,10.79,48.1,60.79,,15.67,64.11,,33.0,,14.965,8.09,43.6196,,28.62,62.6836,28.7,25.26,
2012-03-14,18.98,19.64,33.81,9.366,22.0415,23.56,65.22,9.23,25.07,34.71,26.87,25.71,10.74,47.9,60.03,,15.86,63.11,,32.84,,15.1417,7.97,42.6,,28.3354,62.4601,28.45,25.16,
2012-03-15,19.12,19.6,34.47,9.42,,23.71,65.28,9.34,25.66,35.29,27.12,26.245,10.9601,48.44,60.66,,15.93,63.62,,33.06,,14.9878,8.074,42.78,,28.6725,63.0662,29.05,25.33,
2012-03-16,19.07,19.6718,34.26,9.47,,23.775,65.39,9.36,25.58,35.28,27.0801,26.2,11.0499,49.16,60.46,,15.89,64.18,,33.42,,,8.1699,42.99,,28.63,63.08,29.1,25.3,
2012-03-19,19.07,,34.52,9.47,22.38,23.92,65.44,9.31,25.778000000000002,35.64,27.26,26.4,11.0897,49.76,60.74,,16.04,64.24,,33.8104,,15.0983,8.196,43.38,,28.756,63.1,29.05,25.4154,
2012-03-20,18.9,19.572,34.45,9.45,22.23,23.53,64.47,9.18,25.95,35.42,26.86,26.24,10.96,48.16,59.9,,15.908,63.54,,33.5,,15.0567,8.084,42.36,,28.2788,63.0599,28.95,25.21,
2012-03-21,18.86,18.54,34.41,9.33,22.29,23.6,64.45,9.15,25.89,35.59,26.8905,26.25,10.8127,48.3204,59.67,,15.97,63.17,,33.54,,15.105,8.01,42.18,,28.21,62.97,28.5,25.25,
2012-03-22,18.65,18.3,33.89,9.27,,23.31,64.06,8.981,25.58,35.39,26.67,26.03,10.66,47.02,59.01,,15.79,62.0,,32.92,,15.04,7.89,41.04,,27.89,61.75,28.1,24.72,
2012-03-23,18.82,18.26,34.24,9.37,22.143,23.5,64.02,9.08,25.8858,35.425,26.72,26.135,10.72,47.4,59.37,,15.9,62.71,,33.24,,14.9133,8.0,41.58,,28.05,62.5908,28.35,25.01,
2012-03-26,19.16,18.42,34.78,9.37,,23.83,65.43,9.18,26.24,35.98,27.14,26.54,10.94,48.0,60.18,,16.25,63.6,,33.74,,15.3017,8.0729,42.06,,28.531999999999996,63.3,28.65,25.36,
2012-03-27,19.2,18.5,34.47,9.39,,23.9199,65.22,9.11,25.88,35.96,27.05,26.52,10.9699,48.0598,59.87,,16.2575,63.34,,33.84,,15.455,7.95,41.97,,28.52,63.44,28.5,25.38,
2012-03-28,19.2,18.02,34.18,9.19,,23.8953,65.3,8.9748,25.64,35.53,26.67,26.18,10.7,46.82,59.34,,15.940999999999999,62.37,,33.3386,,15.2405,7.85,40.62,,28.04,,27.9,25.09,
2012-03-29,19.16,18.56,33.8,9.16,22.2085,23.95,66.19,8.94,25.28,35.6,26.628,26.24,10.71,46.6,59.22,,16.04,62.53,,33.22,,15.0617,7.7806,40.5,,27.79,62.1301,27.8,25.1358,
2012-03-30,19.2,17.54,34.01,9.1,22.4099,23.98,66.88,8.99,25.36,35.8,26.93,26.25,10.75,47.192,59.54,,16.21,63.17,,33.46,,15.4203,7.83,40.92,,,62.75,27.8,25.2,
2012-04-02,19.44,17.838,34.32,9.142000000000001,22.58,24.2,67.51,8.91,25.52,35.91,27.08,26.17,10.67,,60.62,,16.1799,64.15,,33.84,,15.5217,7.816,41.79,,28.2001,63.86,27.55,25.46,
2012-04-03,19.34,,34.3,9.07,22.52,23.97,67.91,8.751,25.32,35.41,27.05,25.675,10.511,47.5398,61.07,,15.86,63.04,,33.262,,15.6233,7.7,41.16,,27.8,62.94,27.15,25.37,
2012-04-04,19.01,17.56,33.64,8.85,22.31,23.646,67.24,8.53,24.76,34.78,26.6501,25.125,10.237,46.381,59.88,,15.59,61.5,,32.66,,15.38,7.54,39.96,,27.36,62.43,26.45,25.04,
2012-04-05,18.9,17.78,33.54,8.89,22.314,23.57,67.29,8.53,24.7,34.95,26.594,25.02,10.177,46.4998,60.31,,15.65,61.25,,32.5,,15.341,7.5106,40.35,,27.03,62.145,26.2,24.92,
2012-04-09,18.58,17.6454,32.89,8.8,,23.12,65.57,8.38,24.26,34.43,26.27,24.515,9.9201,45.92,59.23,,15.42,60.7,,32.1,,15.035,7.4163,39.69,,26.53,61.1904,25.6,24.57,
2012-04-10,18.22,17.38,32.01,8.7,21.8,22.64,64.49,8.25,23.662,33.88,25.75,24.185,9.79,44.861999999999995,57.75,,15.18,59.61,,31.4403,,14.595,7.24,39.09,,26.048000000000002,59.868,25.25,23.9,
2012-04-11,18.39,17.5784,32.32,8.87,21.92,22.866,65.1,8.41,23.89,34.4,25.9472,24.67,10.06,,58.52,,15.51,60.12,,31.62,,14.83,7.29,39.45,,26.4707,60.84,26.05,24.24,
2012-04-12,18.72,18.1,33.02,8.8508,21.97,23.398000000000003,66.09,8.58,24.3585,35.02,26.44,25.265,10.3599,46.5,59.4,,15.85,62.18,,32.2,,14.9267,7.4,41.16,,26.79,62.6017,26.35,24.88,
2012-04-13,18.48,17.74,32.09,8.71,21.96,23.08,65.37,8.39,23.65,34.54,26.20300000000001,24.605,10.13,46.6,59.03,,15.58,60.9,,31.58,,15.0117,7.23,40.317,,26.55,,26.0,24.6,
2012-04-16,18.5,17.66,32.19,8.74,21.87,23.164,64.88,8.37,23.67,34.67,26.1625,24.55,10.01,46.06,58.92,,15.54,61.1,,31.4408,,14.895,7.29,39.84,,26.84,61.85,25.6,24.71,
2012-04-17,18.82,,32.68,8.871,22.17,23.6799,66.3,8.54,23.84,35.09,26.576999999999998,25.14,10.34,46.98,59.39,,15.84,62.15,,31.8,,15.2717,7.37,40.5801,,27.29,63.1145,26.3,25.03,
2012-04-18,18.7,17.66,32.32,8.79,22.07,23.2801,66.32,8.45,23.5947,34.86,26.36,24.92,10.068,46.72,59.02,,15.66,62.02,,31.56,,15.0817,7.25,40.62,,27.0101,62.64,25.7,24.86,
2012-04-19,18.52,17.64,32.24,8.698,21.93,23.03,66.98,8.36,23.57,34.64,26.23,24.74,10.1,,58.69,,15.512,61.86,,31.4,,15.1883,7.09,40.5364,,26.74,62.39,25.6,24.72,
2012-04-20,18.74,17.8,32.25,8.731,,23.34,66.95,8.41,23.44,34.04,26.374000000000002,23.91,10.0001,46.54,58.4,,15.28,62.11,,31.48,,15.29,7.15,40.83,,27.1009,62.5307,25.5,24.87,
2012-04-23,18.45,17.31,31.91,8.45,,22.91,66.21,8.2,23.23,33.56,26.08,23.46,9.7792,45.2,57.58,,15.009,60.84,,30.96,,14.895,7.04,39.51,,26.4145,61.4584,24.85,24.55,
2012-04-24,18.5226,17.1998,32.0529,8.458,21.82,23.1,66.11,8.245,23.41,33.17,26.006,23.295,9.7992,45.96,57.82,,15.02,60.91,,30.752,,14.8833,7.0520000000000005,39.69,,26.7999,61.38,24.85,24.61,
2012-04-25,18.77,,32.57,8.55,22.148000000000003,23.39,66.33,8.35,23.54,33.87,26.33,23.83,9.9269,46.341,58.44,,15.36,62.2,,31.48,,15.2283,7.15,40.53,,26.820999999999998,62.70399999999999,25.2,25.21,
2012-04-26,18.78,17.118,32.92,8.491,22.32,23.5347,65.66,8.36,23.73,34.64,26.62,24.165,10.1111,46.4,58.876999999999995,,15.677999999999999,62.15,,31.7,,,7.13,40.83,,,62.9637,25.45,25.31,
2012-04-27,18.99,17.076,33.03,8.58,,23.85,65.06,8.4,23.76,34.82,26.9,24.33,10.16,46.74,59.22,,15.7671,62.59,,32.12,,,7.16,41.4,,27.15,63.1163,25.6,25.521,
2012-04-30,18.76,16.76,32.92,8.527999999999999,22.15,23.53,64.13,8.36,23.5668,34.59,26.5,24.36,10.1043,46.3,59.24,,15.71,62.08,,31.82,,15.275,7.084,40.884,,27.01,62.79,25.4,25.22,
2012-05-01,18.83,17.1,32.94,8.64,22.44,23.63,64.88,8.43,23.61,34.74,26.866,24.349,10.3224,47.04,59.61,,15.8101,62.42,,31.7083,,15.56,7.1503,41.28,,27.628,63.57,25.75,25.406,
2012-05-02,18.83,,32.58,8.5,22.287,23.74,64.87,8.43,23.15,34.93,26.63,24.295,10.23,45.9203,59.79,,15.927999999999999,62.03,,31.6,,15.5008,7.0455,40.6886,,,62.76,25.65,25.34,
2012-05-03,18.67,17.0136,32.13,8.29,22.25,23.41800000000001,63.64,8.29,22.9,34.14,26.42,23.515,10.009,45.4,59.5,,15.77,60.93,,31.24,,15.4217,6.9075,39.813,,27.0,62.233999999999995,25.05,25.06,
2012-05-04,18.38,16.78,31.69,8.26,21.87,23.04,62.52,8.24,22.62,33.36,25.84,23.1249,9.866,44.7,58.34,,15.27,59.75,,30.7,,15.0483,6.848,38.508,,26.8201,60.86,24.5,24.46,
2012-05-07,18.39,16.6,31.75,8.193999999999999,,23.014,62.68,8.21,22.54,33.3,25.8123,23.005,9.894,44.36,58.48,,15.2301,59.71,,30.3,,14.92,6.85,38.19,,26.73,60.9601,24.4,24.48,
2012-05-08,18.4,,31.54,8.1356,21.82,22.95,63.06,8.1009,22.45,32.94,25.76,22.8723,9.7268,43.24,57.95,,15.13,58.76,,29.58,,14.758,6.86,37.08,,26.53,60.62,24.0,24.38,
2012-05-09,18.29,15.82,31.27,8.038,21.67,22.83,62.2,8.06,22.3,32.81,25.64,22.905,9.7107,43.24,57.21,,15.04,58.05,,29.36,,14.4917,6.7079999999999975,36.5096,,26.25,60.6999,23.75,24.2,
2012-05-10,18.42,15.72,31.23,8.09,,22.87,62.21,8.021,22.21,32.87,25.71,22.735,9.5968,43.28,57.22,,15.06,58.39,,29.58,,14.8173,6.763999999999999,36.603,,26.3,60.04,23.65,24.23,
2012-05-11,18.44,15.64,31.13,8.0,21.6085,22.8688,62.1,7.9701,22.0,33.05,25.64,22.875,9.674,42.5953,56.21,,15.26,57.56,,29.44,,,6.67,36.18,,26.2156,59.9001,23.65,24.166,
2012-05-14,18.18,15.23,30.55,7.82,21.49,22.59,61.64,7.79,21.6,32.58,25.26,22.59,9.45,41.22,55.49,,14.984000000000002,56.16,,28.52,,14.51,6.5,34.74,,25.81,59.1492,23.2,23.74,
2012-05-15,18.05,15.06,30.33,7.6,,22.52,61.31,7.65,21.52,32.31,24.9955,22.47,9.27,40.3,54.83,,14.9,55.28,,28.14,,14.5183,6.3372,33.39,,25.500999999999998,57.96,22.9,23.44,
2012-05-16,17.93,14.8,30.0,7.4348,,22.34,60.97,7.51,21.15,32.02,24.8347,22.29,9.16,39.54,52.94,,14.63,54.77,,27.52,,,6.211,33.474000000000004,,25.309,57.396,22.3,23.06,
2012-05-17,17.41,14.62,29.48,7.2728,,21.68,60.34,7.4,20.9075,31.42,24.26,21.89,8.86,38.86,52.25,,14.382,54.11,,26.9,,14.197000000000001,6.13,33.0,,24.9,55.62,21.6,22.2,
2012-05-18,17.3,14.46,29.0,7.108,20.93,21.5616,59.42,7.28,20.72,30.87,24.0,21.29,8.62,39.1,51.44,,14.29,53.68,,26.6518,,13.8827,6.13,32.76,,,55.05,21.0,21.9,
2012-05-21,17.67,14.94,29.54,7.13,,22.06,60.79,7.44,21.12,31.52,24.55,21.9,8.826,40.28,52.67,,14.31,55.45,,27.32,,13.97,6.21,33.75,,25.1077,56.2976,21.4,22.61,
2012-05-22,17.7,15.0,29.56,7.17,21.2399,21.9,60.64,7.4,21.05,31.35,24.6106,21.6,8.7301,39.8,52.62,,14.3665,55.04,,27.2,,14.285,6.24,33.42,,25.37,56.26,21.3,22.52,
2012-05-23,17.79,14.6198,29.67,7.154,21.09,22.12,60.61,7.39,21.03,31.22,24.5,21.76,8.75,39.28,52.26,,14.3208,55.05,,27.28,,14.0,6.15,33.36,,24.8765,57.21,21.45,22.7899,
2012-05-24,17.94,15.5,29.79,7.12,21.2,22.218000000000004,61.14,7.34,20.97,31.02,24.49,21.505,8.6672,38.82,51.77,,14.1488,54.81,,27.66,,14.2817,6.1,33.27,,25.23,57.51,21.3,22.88,
2012-05-25,17.81,14.61,29.79,7.04,21.13,22.13,61.59,7.3332,21.1,31.23,24.774,21.755,8.7399,38.468,51.68,,14.2953,54.4,,27.416,,14.3567,6.15,32.91,,25.2801,57.3175,21.2,22.81,
2012-05-29,17.99,16.3,30.27,7.17,21.31,22.37,62.26,7.5064,21.44,31.79,25.06,22.24,8.869,39.68,53.08,,14.54,55.6543,,28.18,,14.695,6.12,34.11,,25.526999999999997,58.3,21.65,23.36,
2012-05-30,17.63,,29.75,7.12,21.14,22.0044,61.42,7.32,21.02,31.32,24.59,21.78,8.73,38.779,52.27,,14.34,54.16,,27.48,,14.3383,5.981,33.0,,25.116,57.25,21.3,22.84,
2012-05-31,17.55,14.94,29.83,7.05,21.13,21.85,60.96,7.34,21.052,31.07,24.408,21.71,8.66,38.718,52.62,,14.305,54.11,,27.38,,14.3317,5.98,32.5974,,25.08,56.5354,21.3,22.65,
2012-06-01,17.16,14.68,28.79,6.86,20.65,21.3224,59.64,7.11,20.45,29.91,23.9,20.775,8.32,37.98,51.42,,13.74,53.07,,26.18,,13.55,5.891,31.92,,24.5,55.1195,20.8,21.76,
2012-06-04,17.04,14.52,28.5,6.836,,21.23,59.63,7.06,20.25,29.89,23.59,20.815,8.25,37.82,51.35,,13.75,53.22,,26.3568,,,5.85,31.9219,,24.38,54.6085,20.55,21.601999999999997,
2012-06-05,17.21,14.5,28.8748,6.92,,21.399,60.66,7.1432,20.590999999999998,30.47,23.7301,21.365,8.48,38.476,51.49,,13.91,53.69,,26.6778,,13.55,5.93,32.52,,24.33,55.55,20.95,21.85,
2012-06-06,17.62,15.8,29.82,7.06,21.103,21.874000000000002,61.94,7.33,21.1847,31.39,24.4,22.085,8.6801,39.8798,52.95,,14.5,55.35,,27.52,,13.9917,6.03,33.96,,25.1824,56.5,21.4,22.43,
2012-06-07,17.5,15.36,30.171,7.067,21.27,21.851,61.45,7.31,21.11,31.13,24.66,21.7,8.65,40.0,53.8,,14.46,55.36,,27.68,,,6.093999999999999,33.93,,25.5156,57.38,21.3,22.5,
2012-06-08,17.66,15.599,30.11,7.08,,22.07,62.47,7.3,21.2409,31.46,24.66,21.985,8.722000000000001,39.62,53.37,,14.5101,54.93,,27.86,,14.294,6.08,33.7196,,25.3301,57.34,21.4,22.68,
2012-06-11,17.26,,29.71,6.93,21.31,21.5464,61.61,7.16,20.93,30.94,24.3769,21.365,8.5101,41.4,52.84,,14.29,54.31,,27.62,,14.25,6.01,32.88,,25.2899,57.02,20.85,22.08,
2012-06-12,17.48,15.259,29.92,7.114,21.2325,21.8778,62.23,7.28,21.19,31.65,24.34,22.01,8.72,40.979,54.14,,14.405999999999999,55.34,,28.42,,14.14,6.01,33.06,,25.2,56.7634,21.45,22.4499,
2012-06-13,17.33,15.200999999999999,29.79,7.0822,21.22,21.5432,61.96,7.2,21.02,31.41,,21.73,8.6305,40.04,53.81,,14.25,54.76,,27.86,,14.1517,5.928,32.919000000000004,,25.2,56.4711,21.25,22.02,
2012-06-14,17.46,15.503,30.09,7.08,21.4,21.838,62.96,7.25,21.12,31.31,24.32,21.54,8.66,41.06,54.41,,14.17,55.09,,27.66,,14.28,5.9564,33.18,,25.27,56.73,21.3,22.15,
2012-06-15,17.52,15.34,30.3,7.25,21.47,22.1133,63.25,7.31,21.47,31.81,24.4295,21.95,8.81,41.08,54.68,,14.47,56.19,,28.02,,14.28,6.064,33.72,,25.4618,57.01,21.25,22.5,
2012-06-18,17.64,15.58,30.19,7.25,,22.2165,63.5531,7.381,21.48,32.12,24.4913,22.24,8.98,41.26,55.06,,14.6301,56.34,,28.62,,,5.99,34.2,,25.77,57.37,21.55,22.65,
2012-06-19,17.94,15.76,30.77,7.3751,,22.59,64.23,7.54,21.66,32.44,24.89,22.52,9.24,42.24,55.96,,14.81,57.56,,29.38,,14.6033,6.1445,35.178000000000004,,26.14,58.5,21.95,23.16,
2012-06-20,17.91,15.54,30.7,7.25,21.52,22.57,64.07,7.6,21.63,32.68,24.8983,22.64,9.326,42.3874,55.74,,14.780999999999999,56.61,,30.08,,14.4466,6.126,34.71,,26.16,58.57,22.2,23.09,
2012-06-21,17.54,15.26,29.92,7.0995,21.0778,21.8599,62.7,7.35,21.05,31.58,24.2856,21.74,9.0,40.88,54.15,,14.2186,54.426,,29.02,,14.1333,6.04,33.0216,,25.4,56.99,21.65,22.0,
2012-06-22,17.57,15.94,30.21,7.12,21.272,22.0,63.74,7.48,21.2334,31.91,,22.175,9.26,39.2,53.72,,14.41,54.51,,29.58,,14.0433,6.13,33.1496,,25.5001,56.841,22.1,22.17,
2012-06-25,17.34,14.82,29.42,6.984,20.93,21.65,62.55,7.2701,20.72,30.815,,21.36,8.98,38.06,52.03,,13.95,53.5,,28.74,,13.755,6.004,32.19,,,55.721000000000004,21.7,21.76,
2012-06-26,17.37,15.5,29.6,6.94,21.08,21.6964,63.03,7.2726,20.8,30.82,23.8606,21.22,8.969,38.66,52.36,,13.9301,53.87,,28.74,,13.88,6.07,32.13,,25.0032,56.24,21.65,21.92,
2012-06-27,17.66,15.479000000000001,29.98,7.0499,,21.99,63.88,7.3,20.9895,31.22,,21.6,9.1002,38.48,52.69,,14.192,53.96,,29.22,,,6.101,32.157,,25.24,56.5891,21.85,22.06,
2012-06-28,17.75,,30.1,6.99,21.11,21.9501,64.82,7.31,21.05,31.01,24.2,21.485,8.91,37.98,52.39,,14.04,53.8382,,29.12,,13.8166,6.041,31.56,,25.24,56.99,21.45,22.19,
2012-06-29,18.13,15.12,30.95,7.22,,22.5189,65.05,7.61,21.53,32.23,24.96,22.29,9.3101,39.9,54.81,,14.54,55.91,,29.78,,14.2833,6.3636,33.42,,26.496,58.1818,22.1,22.81,
2012-07-02,18.26,15.14,31.25,7.237999999999999,,22.6,64.6,7.6,21.69,32.19,25.04,22.245,9.2981,39.9964,54.24,,14.5103,56.17,,29.96,,,6.35,33.255,,26.82,58.26600000000001,22.6,22.74,
2012-07-03,18.58,15.7,31.48,7.36,,23.02,64.16,7.6826,21.81,32.55,25.12,22.545,9.5,40.6,55.36,,14.7,57.02,,30.26,,,6.42,34.59,,,59.44,22.85,23.19,
2012-07-05,18.61,15.84,31.19,7.195,21.941999999999997,23.1017,64.09,7.608,21.516,32.23,25.427,22.595,9.5101,40.82,55.17,,14.62,56.66,,30.66,,14.3617,6.29,34.6275,,27.0,59.2167,22.5,23.3,
2012-07-06,18.33,15.58,30.86,7.1099,21.64,22.7082,63.65,7.47,21.337,31.48,25.0298,21.85,9.2399,39.7,53.73,,14.41,55.81,,30.08,,,6.2356,33.5366,,26.5867,58.6,21.75,22.99,
2012-07-09,18.27,15.54,30.57,7.01,21.7186,22.63,65.016,7.3501,21.0659,31.14,24.9011,21.57,,39.36,53.37,,14.21,55.27,,29.84,,14.5223,6.1971,33.06,,,58.2056,21.55,22.82,
2012-07-10,18.06,15.42,30.46,6.93,,22.3901,64.76,7.2309,20.8008,30.72,,21.04,8.9118,,52.85,,13.97,54.37,,29.26,,,6.1,32.4,,26.23,57.56,21.05,22.45,
